Node Name,Entrez Gene ID,source,source id,type,,
CHRM1,1128,GO,GO:0006464,biological process,,
CHRM1,1128,GO,GO:0007165,biological process,,
CHRM1,1128,GO,GO:0007186,biological process,,
CHRM1,1128,GO,GO:0007205,biological process,,
CHRM1,1128,GO,GO:0007207,biological process,,
CHRM1,1128,GO,GO:0007213,biological process,,
CHRM1,1128,GO,GO:0007274,biological process,,
CHRM1,1128,GO,GO:0007399,biological process,,
CHRM1,1128,GO,GO:0008283,biological process,,
CHRM1,1128,GO,GO:0008284,biological process,,
CHRM1,1128,GO,GO:0040012,biological process,,
CHRM1,1128,GO,GO:0043270,biological process,,
CHRM1,1128,GO,GO:0046541,biological process,,
CHRM1,1128,GO,GO:0050890,biological process,,
CHRM1,1128,GO,GO:0090316,biological process,,
GNA14,9630,Entrez,9630,,,
GNA14,9630,OMIM,604397,,,
GNA14,9630,GO,GO:0001664,molecular function,,
GNA14,9630,GO,GO:0003924,molecular function,,
GNA14,9630,GO,GO:0004871,molecular function,,
GNA14,9630,GO,GO:0005525,molecular function,,
GNA14,9630,GO,GO:0019001,molecular function,,
GNA14,9630,GO,GO:0031683,molecular function,,
GNA14,9630,GO,GO:0046872,molecular function,,
GNA14,9630,GO,GO:0005834,localization,,
GNA14,9630,GO,GO:0005886,localization,,
GNA14,9630,GO,GO:0031234,localization,,
GNA14,9630,GO,GO:0007165,biological process,,
GNA14,9630,GO,GO:0007186,biological process,,
GNA14,9630,GO,GO:0007188,biological process,,
GNA14,9630,GO,GO:0007596,biological process,,
GNA14,9630,GO,GO:0030168,biological process,,
GNA14,9630,GO,GO:0060158,biological process,,
GNB3,2784,Entrez,2784,,,
GNB3,2784,OMIM,139130,,,
GNB3,2784,GO,GO:0003924,molecular function,,
GNB3,2784,GO,GO:0004871,molecular function,,
GNB3,2784,GO,GO:0005515,molecular function,,
GNB3,2784,GO,GO:0051020,molecular function,,
GNB3,2784,GO,GO:0005886,localization,,
GNB3,2784,GO,GO:0043005,localization,,
GNB3,2784,GO,GO:0044297,localization,,
GNB3,2784,GO,GO:0006112,biological process,,
GNB3,2784,GO,GO:0006184,biological process,,
GNB3,2784,GO,GO:0007186,biological process,,
GNB3,2784,GO,GO:0007268,biological process,,
GNB3,2784,GO,GO:0008217,biological process,,
GNB3,2784,GO,GO:0044281,biological process,,
GNB3,2784,GO,GO:0071377,biological process,,
PIK3R5,23533,Entrez,23533,,,
PIK3R5,23533,OMIM,611317,,,
PIK3R5,23533,GO,GO:0031683,molecular function,,
PIK3R5,23533,GO,GO:0046935,molecular function,,
PIK3R5,23533,GO,GO:0005634,localization,,
PIK3R5,23533,GO,GO:0005737,localization,,
PIK3R5,23533,GO,GO:0005829,localization,,
PIK3R5,23533,GO,GO:0005942,localization,,
PIK3R5,23533,GO,GO:0005944,localization,,
PIK3R5,23533,GO,GO:0016020,localization,,
PIK3R5,23533,GO,GO:0006644,biological process,,
PIK3R5,23533,GO,GO:0006661,biological process,,
PIK3R5,23533,GO,GO:0007186,biological process,,
PIK3R5,23533,GO,GO:0007596,biological process,,
PIK3R5,23533,GO,GO:0008219,biological process,,
PIK3R5,23533,GO,GO:0014065,biological process,,
PIK3R5,23533,GO,GO:0030168,biological process,,
PIK3R5,23533,GO,GO:0043406,biological process,,
PIK3R5,23533,GO,GO:0043551,biological process,,
PIK3R5,23533,GO,GO:0044281,biological process,,
PIK3R5,23533,GO,GO:0051897,biological process,,
SHB,6461,Entrez,6461,,,
SHB,6461,OMIM,600314,,,
SHB,6461,GO,GO:0001948,molecular function,,
SHB,6461,GO,GO:0005070,molecular function,,
SHB,6461,GO,GO:0005515,molecular function,,
SHB,6461,GO,GO:0005737,localization,,
SHB,6461,GO,GO:0005886,localization,,
SHB,6461,GO,GO:0001525,biological process,,
SHB,6461,GO,GO:0001568,biological process,,
SHB,6461,GO,GO:0006915,biological process,,
SHB,6461,GO,GO:0007165,biological process,,
SHB,6461,GO,GO:0009967,biological process,,
SHB,6461,GO,GO:0030097,biological process,,
SHB,6461,GO,GO:0030154,biological process,,
SHB,6461,GO,GO:0042100,biological process,,
SHB,6461,GO,GO:0048514,biological process,,
SHB,6461,GO,GO:1900194,biological process,,
SRC,6714,Entrez,6714,,,
SRC,6714,OMIM,190090,,,
SRC,6714,GO,GO:0004672,molecular function,,
SRC,6714,GO,GO:0004713,molecular function,,
SRC,6714,GO,GO:0004715,molecular function,,
SRC,6714,GO,GO:0005070,molecular function,,
SRC,6714,GO,GO:0005102,molecular function,,
SRC,6714,GO,GO:0005178,molecular function,,
SRC,6714,GO,GO:0005515,molecular function,,
SRC,6714,GO,GO:0005524,molecular function,,
SRC,6714,GO,GO:0016301,molecular function,,
SRC,6714,GO,GO:0016772,molecular function,,
SRC,6714,GO,GO:0019904,molecular function,,
SRC,6714,GO,GO:0020037,molecular function,,
SRC,6714,GO,GO:0042169,molecular function,,
SRC,6714,GO,GO:0042802,molecular function,,
SRC,6714,GO,GO:0044325,molecular function,,
SRC,6714,GO,GO:0046875,molecular function,,
SRC,6714,GO,GO:0051219,molecular function,,
SRC,6714,GO,GO:0070851,molecular function,,
SRC,6714,GO,GO:0005634,localization,,
SRC,6714,GO,GO:0005737,localization,,
SRC,6714,GO,GO:0005739,localization,,
SRC,6714,GO,GO:0005743,localization,,
SRC,6714,GO,GO:0005764,localization,,
SRC,6714,GO,GO:0005770,localization,,
SRC,6714,GO,GO:0005829,localization,,
SRC,6714,GO,GO:0005856,localization,,
SRC,6714,GO,GO:0005886,localization,,
SRC,6714,GO,GO:0005901,localization,,
SRC,6714,GO,GO:0070062,localization,,
SRC,6714,GO,GO:0006468,biological process,,1
SRC,6714,GO,GO:0007049,biological process,,2
SRC,6714,GO,GO:0007155,biological process,,3
SRC,6714,GO,GO:0007165,biological process,,4
SRC,6714,GO,GO:0007172,biological process,,5
SRC,6714,GO,GO:0007173,biological process,,6
SRC,6714,GO,GO:0007265,biological process,,7
SRC,6714,GO,GO:0007411,biological process,,8
SRC,6714,GO,GO:0007596,biological process,,9
SRC,6714,GO,GO:0008543,biological process,,10
SRC,6714,GO,GO:0016032,biological process,,11
SRC,6714,GO,GO:0016477,biological process,,12
SRC,6714,GO,GO:0018108,biological process,,13
SRC,6714,GO,GO:0019048,biological process,,14
SRC,6714,GO,GO:0030168,biological process,,15
SRC,6714,GO,GO:0030900,biological process,,16
SRC,6714,GO,GO:0031295,biological process,,17
SRC,6714,GO,GO:0032463,biological process,,18
SRC,6714,GO,GO:0033146,biological process,,19
SRC,6714,GO,GO:0033625,biological process,,20
SRC,6714,GO,GO:0035556,biological process,,21
SRC,6714,GO,GO:0038096,biological process,,22
SRC,6714,GO,GO:0043066,biological process,,23
SRC,6714,GO,GO:0043114,biological process,,24
SRC,6714,GO,GO:0043154,biological process,,25
SRC,6714,GO,GO:0043393,biological process,,26
SRC,6714,GO,GO:0045087,biological process,,27
SRC,6714,GO,GO:0045124,biological process,,28
SRC,6714,GO,GO:0045453,biological process,,29
SRC,6714,GO,GO:0046777,biological process,,30
SRC,6714,GO,GO:0048011,biological process,,31
SRC,6714,GO,GO:0048477,biological process,,32
SRC,6714,GO,GO:0050847,biological process,,33
SRC,6714,GO,GO:0050900,biological process,,34
SRC,6714,GO,GO:0051895,biological process,,35
SRC,6714,GO,GO:0051897,biological process,,36
SRC,6714,GO,GO:0051902,biological process,,37
SRC,6714,GO,GO:0060065,biological process,,38
SRC,6714,GO,GO:0060444,biological process,,39
SRC,6714,GO,GO:0061024,biological process,,40
SRC,6714,GO,GO:0070374,biological process,,41
SRC,6714,GO,GO:0070555,biological process,,42
SRC,6714,GO,GO:0071393,biological process,,43
SRC,6714,GO,GO:0071803,biological process,,44
SRC,6714,GO,GO:0090263,biological process,,45
SRC,6714,GO,GO:2000811,biological process,,46
SRC,6714,GO,GO:2001237,biological process,,47
SRC,6714,GO,GO:2001243,biological process,,48
EPOR,2057,Entrez,2057,,,
EPOR,2057,OMIM,133171,,,
EPOR,2057,GO,GO:0004888,molecular function,,
EPOR,2057,GO,GO:0004900,molecular function,,
EPOR,2057,GO,GO:0005515,molecular function,,
EPOR,2057,GO,GO:0042802,molecular function,,
EPOR,2057,GO,GO:0005576,localization,,
EPOR,2057,GO,GO:0005887,localization,,
EPOR,2057,GO,GO:0016021,localization,,
EPOR,2057,GO,GO:0007165,biological process,,
EPOR,2057,GO,GO:0007420,biological process,,
EPOR,2057,GO,GO:0007507,biological process,,
EPOR,2057,GO,GO:0009790,biological process,,
EPOR,2057,GO,GO:0038162,biological process,,
EPOR,2057,GO,GO:0046697,biological process,,
IRS2,8660,Entrez,8660,,,
VWF,7450,Entrez,7450,,,
ITGA8,8516,Entrez,8516,,,
RPL8,6132,Entrez,6132,,,
RPS19,6223,Entrez,6223,,,
CDK4,1019,Entrez,1019,,,
CDK4,1019,GO,GO:0000082,biological process,,
CDK4,1019,GO,GO:0000278,biological process,,
CDK4,1019,GO,GO:0000307,localization,,
CDK4,1019,GO,GO:0000785,localization,,
CDK4,1019,GO,GO:0004672,molecular function,,
CDK4,1019,GO,GO:0004674,molecular function,,
CDK4,1019,GO,GO:0004693,molecular function,,
CDK4,1019,GO,GO:0004713,molecular function,,
CDK4,1019,GO,GO:0005515,molecular function,,
CDK4,1019,GO,GO:0005634,localization,,
CDK4,1019,GO,GO:0005654,localization,,
CDK4,1019,GO,GO:0005667,localization,,
CDK4,1019,GO,GO:0006468,biological process,,
CDK4,1019,GO,GO:0007165,biological process,,
CDK4,1019,GO,GO:0007623,biological process,,
CDK4,1019,OMIM,123829,,,
RPA2,6118,Entrez,6118,,,
HES1,3280,Entrez,3280,,,
ID4,3400,Entrez,3400,,,
FOXA2,3170,Entrez,3170,,,
UCP2,7351,Entrez,7351,,,
PIK3CA,5290,Entrez,5290,,,
MAPKAPK5,8550,Entrez,8550,,,
BCL3,602,Entrez,602,,,
IL1B,3553,Entrez,3553,,,
IFNB1,3456,Entrez,3456,,,
ITGB8,3696,Entrez,3696,,,
PLAUR,5329,Entrez,5329,,,
ITGAV,3685,Entrez,3685,,,
HSPB1,3315,Entrez,3315,,,
PSMD7,5713,Entrez,5713,,,
ADORA2B,136,Entrez,136,,,
IL6,3569,Entrez,3569,,,
PRKCZ,5590,Entrez,5590,,,
NFATC3,4775,Entrez,4775,,,
PRKAR2A,5576,Entrez,5576,,,
LPAR3,23566,Entrez,23566,,,
RAET1G,353091,Entrez,353091,,,
KLRK1,22914,Entrez,22914,,,
WNT3,7473,Entrez,7473,,,
FZD10,11211,Entrez,11211,,,
HLA-F,3134,Entrez,3134,,,
CD8B,926,Entrez,926,,,
PPARA,5465,Entrez,5465,,,
CYP7A1,1581,Entrez,1581,,,
PSMA4,5685,Entrez,5685,,,
PSMD8,5714,Entrez,5714,,,
GNAI1,2770,Entrez,2770,,,
BRAF,673,Entrez,673,,,
BRAF,673,GO,GO:0000165,biological process,,
BRAF,673,GO,GO:0000186,biological process,,
BRAF,673,GO,GO:0004672,molecular function,,
BRAF,673,GO,GO:0004674,molecular function,,
BRAF,673,GO,GO:0004709,molecular function,,
BRAF,673,GO,GO:0004713,molecular function,,
BRAF,673,GO,GO:0005057,molecular function,,
BRAF,673,GO,GO:0005634,localization,,
BRAF,673,GO,GO:0005737,localization,,
BRAF,673,GO,GO:0005829,localization,,
BRAF,673,GO,GO:0005886,localization,,
BRAF,673,GO,GO:0006468,biological process,,
BRAF,673,GO,GO:0007165,biological process,,
BRAF,673,GO,GO:0007264,biological process,,
BRAF,673,GO,GO:0016020,localization,,
BRAF,673,OMIM,164757,,,
ARNT,405,Entrez,405,,,
TF,7018,Entrez,7018,,,
PSMD3,5709,Entrez,5709,,,
PAAF1,80227,Entrez,80227,,,
TPH1,7166,Entrez,7166,,,
GPR119,139760,Entrez,139760,,,
RAF1,5894,Entrez,5894,,,
PPP1R8,5511,Entrez,5511,,,
NPPC,4880,Entrez,4880,,,
NPPA,4878,Entrez,4878,,,
TRAF6,7189,Entrez,7189,,,
MAP3K5,4217,Entrez,4217,,,
CSNK1E,1454,Entrez,1454,,,
ASAP3,55616,Entrez,55616,,,
EIF3J,8669,Entrez,8669,,,
EIF3I,8668,Entrez,8668,,,
RPSA,3921,Entrez,3921,,,
RPS11,6205,Entrez,6205,,,
LAMA2,3908,Entrez,3908,,,
ITGB4,3691,Entrez,3691,,,
ITGB3,3690,Entrez,3690,,,
PRKCB,5579,Entrez,5579,,,
POLD1,5424,Entrez,5424,,,
RPA1,6117,Entrez,6117,,,
UCHL5,51377,Entrez,51377,,,
PSMB9,5698,Entrez,5698,,,
TRIM28,10155,Entrez,10155,,,
MDM2,4193,Entrez,4193,,,
SLC18A2,6571,Entrez,6571,,,
SNAP25,6616,Entrez,6616,,,
TGFBR2,7048,Entrez,7048,,,
CSDC2,27254,Entrez,27254,,,
LYN,4067,Entrez,4067,,,
EPHA3,2042,Entrez,2042,,,
IL23A,51561,Entrez,51561,,,
IL12RB1,3594,Entrez,3594,,,
DVL3,1857,Entrez,1857,,,
CAMK2A,815,Entrez,815,,,
CAMK2A,815,GO,GO:0000082,biological process,,
CAMK2A,815,GO,GO:0004672,molecular function,,
CAMK2A,815,GO,GO:0004674,molecular function,,
CAMK2A,815,GO,GO:0004683,molecular function,,
CAMK2A,815,GO,GO:0004713,molecular function,,
CAMK2A,815,GO,GO:0005515,molecular function,,
CAMK2A,815,GO,GO:0005654,localization,,
CAMK2A,815,GO,GO:0005829,localization,,
CAMK2A,815,GO,GO:0005886,localization,,
CAMK2A,815,GO,GO:0006468,biological process,,
CAMK2A,815,GO,GO:0006816,biological process,,
CAMK2A,815,GO,GO:0007268,biological process,,
CAMK2A,815,GO,GO:0019221,biological process,,
CAMK2A,815,GO,GO:0030054,localization,,
CAMK2A,815,GO,GO:0030666,localization,,
CAMK2A,815,OMIM,114078,,,
RHOA,387,Entrez,387,,,
EFNB1,1947,Entrez,1947,,,
LCK,3932,Entrez,3932,,,
PSMA8,143471,Entrez,143471,,,
CDC16,8881,Entrez,8881,,,
FLT3,2322,Entrez,2322,,,
KITLG,4254,Entrez,4254,,,
NOTCH2,4853,Entrez,4853,,,
PSEN2,5664,Entrez,5664,,,
TP53,7157,Entrez,7157,,,
PLK4,10733,Entrez,10733,,,
ARHGAP5,394,Entrez,394,,,
PKN1,5585,Entrez,5585,,,
HDAC5,10014,Entrez,10014,,,
HIST2H4A,8370,Entrez,8370,,,
WNT11,7481,Entrez,7481,,,
GNAS,2778,Entrez,2778,,,
RPL39,6170,Entrez,6170,,,
RPS14,6208,Entrez,6208,,,
GADD45A,1647,Entrez,1647,,,
CCNB2,9133,Entrez,9133,,,
PLD1,5337,Entrez,5337,,,
PRKCA,5578,Entrez,5578,,,
ANAPC4,29945,Entrez,29945,,,
PRKACA,5566,Entrez,5566,,,
FN1,2335,Entrez,2335,,,
IL1R1,3554,Entrez,3554,,,
RELA,5970,Entrez,5970,,,
WEE1,7465,Entrez,7465,,,
EIF4ENIF1,56478,Entrez,56478,,,
RPS25,6230,Entrez,6230,,,
RPS18,6222,Entrez,6222,,,
UBQLN1,29979,Entrez,29979,,,
PSMA6,5687,Entrez,5687,,,
CFLAR,8837,Entrez,8837,,,
RIPK1,8737,Entrez,8737,,,
DOK1,1796,Entrez,1796,,,
MS4A2,2206,Entrez,2206,,,
CD247,919,Entrez,919,,,
CBL,867,Entrez,867,,,
MRPS7,51081,Entrez,51081,,,
RPL34,6164,Entrez,6164,,,
SNCA,6622,Entrez,6622,,,
PPP2R5D,5528,Entrez,5528,,,
DOK6,220164,Entrez,220164,,,
GDNF,2668,Entrez,2668,,,
PSMC1,5700,Entrez,5700,,,
PAK2,5062,Entrez,5062,,,
MAPK14,1432,Entrez,1432,,,
UBC,7316,Entrez,7316,,,
RPS2,6187,Entrez,6187,,,
NGF,4803,Entrez,4803,,,
RASA1,5921,Entrez,5921,,,
MEN1,4221,Entrez,4221,,,
NFKB1,4790,Entrez,4790,,,
GTF2H3,2967,Entrez,2967,,,
GTF2H4,2968,Entrez,2968,,,
SP3,6670,Entrez,6670,,,
CA9,768,Entrez,768,,,
RBBP7,5931,Entrez,5931,,,
H3F3A,3020,Entrez,3020,,,
CASP6,839,Entrez,839,,,
NUMA1,4926,Entrez,4926,,,
JUN,3725,Entrez,3725,,,
JUN,3725,GO,GO:0000228,localization,,
JUN,3725,GO,GO:0000980,molecular function,,
JUN,3725,GO,GO:0001077,molecular function,,
JUN,3725,GO,GO:0001102,molecular function,,
JUN,3725,GO,GO:0001190,molecular function,,
JUN,3725,GO,GO:0001525,biological process,,
JUN,3725,GO,GO:0001774,biological process,,
JUN,3725,GO,GO:0001836,biological process,,
JUN,3725,GO,GO:0001889,biological process,,
JUN,3725,GO,GO:0001938,biological process,,
JUN,3725,GO,GO:0003677,molecular function,,
JUN,3725,GO,GO:0005634,localization,,
JUN,3725,GO,GO:0005654,localization,,
JUN,3725,GO,GO:0005667,localization,,
JUN,3725,GO,GO:0005719,localization,,
JUN,3725,OMIM,165160,,,
IFNG,3458,Entrez,3458,,,
EIF2S3,1968,Entrez,1968,,,
RPS13,6207,Entrez,6207,,,
ABL2,27,Entrez,27,,,
HLCS,3141,Entrez,3141,,,
RHOC,389,Entrez,389,,,
NUTF2,10204,Entrez,10204,,,
KPNA2,3838,Entrez,3838,,,
DAG1,1605,Entrez,1605,,,
NCK1,4690,Entrez,4690,,,
CCND3,896,Entrez,896,,,
RBL2,5934,Entrez,5934,,,
EDNRB,1910,Entrez,1910,,,
GNB1,2782,Entrez,2782,,,
RXRG,6258,Entrez,6258,,,
PAX8,7849,Entrez,7849,,,
PTPN6,5777,Entrez,5777,,,
CD22,933,Entrez,933,,,
OSM,5008,Entrez,5008,,,
CXCL10,3627,Entrez,3627,,,
PDGFA,5154,Entrez,5154,,,
FGFR1,2260,Entrez,2260,,,
IL2RG,3561,Entrez,3561,,,
ETS1,2113,Entrez,2113,,,
PIK3R2,5296,Entrez,5296,,,
CLDN17,26285,Entrez,26285,,,
CLDN9,9080,Entrez,9080,,,
UBR1,197131,Entrez,197131,,,
ANAPC10,10393,Entrez,10393,,,
WNT16,51384,Entrez,51384,,,
AKT1,207,Entrez,207,,,
AKT1,207,GO,GO:0000060,biological process,,
AKT1,207,GO,GO:0001649,biological process,,
AKT1,207,GO,GO:0001893,biological process,,
AKT1,207,GO,GO:0001934,biological process,,
AKT1,207,GO,GO:0001938,biological process,,
AKT1,207,GO,GO:0004672,molecular function,,
AKT1,207,GO,GO:0004674,molecular function,,
AKT1,207,GO,GO:0004713,molecular function,,
AKT1,207,GO,GO:0005080,molecular function,,
AKT1,207,GO,GO:0005515,molecular function,,
AKT1,207,GO,GO:0005634,localization,,
AKT1,207,GO,GO:0005654,localization,,
AKT1,207,GO,GO:0005737,localization,,
AKT1,207,GO,GO:0005819,localization,,
AKT1,207,GO,GO:0005829,localization,,
AKT1,207,OMIM,164730,,,
IRS1,3667,Entrez,3667,,,
TSGA14,95681,Entrez,95681,,,
CEP57,9702,Entrez,9702,,,
SRF,6722,Entrez,6722,,,
ST13,6767,Entrez,6767,,,
LPL,4023,Entrez,4023,,,
RPS23,6228,Entrez,6228,,,
BMPR2,659,Entrez,659,,,
FZD3,7976,Entrez,7976,,,
NFATC2,4773,Entrez,4773,,,
NUP153,9972,Entrez,9972,,,
MAGOH,4116,Entrez,4116,,,
EP300,2033,Entrez,2033,,,
POU4F2,5458,Entrez,5458,,,
CCND1,595,Entrez,595,,,
CCND1,595,GO,GO:0000079,biological process,,
CCND1,595,GO,GO:0000082,biological process,,
CCND1,595,GO,GO:0000122,biological process,,
CCND1,595,GO,GO:0000278,biological process,,
CCND1,595,GO,GO:0000307,localization,,
CCND1,595,GO,GO:0000320,biological process,,
CCND1,595,GO,GO:0003714,molecular function,,
CCND1,595,GO,GO:0004672,molecular function,,
CCND1,595,GO,GO:0005515,molecular function,,
CCND1,595,GO,GO:0005622,localization,,
CCND1,595,GO,GO:0005634,localization,,
CCND1,595,GO,GO:0005654,localization,,
CCND1,595,GO,GO:0005730,localization,,
CCND1,595,GO,GO:0008134,molecular function,,
CCND1,595,GO,GO:0016301,molecular function,,
CCND1,595,OMIM,168461,,,
EDN1,1906,Entrez,1906,,,
MBP,4155,Entrez,4155,,,
PIK3CG,5294,Entrez,5294,,,
AKT2,208,Entrez,208,,,
FGF21,26291,Entrez,26291,,,
SOS1,6654,Entrez,6654,,,
PSMD1,5707,Entrez,5707,,,
CUL5,8065,Entrez,8065,,,
CACNA1H,8912,Entrez,8912,,,
CACNB4,785,Entrez,785,,,
CCL15,6359,Entrez,6359,,,
CXCR5,643,Entrez,643,,,
RPLP2,6181,Entrez,6181,,,
RPS3A,6189,Entrez,6189,,,
PRKCI,5584,Entrez,5584,,,
NCL,4691,Entrez,4691,,,
PSME3,10197,Entrez,10197,,,
ADRA1A,148,Entrez,148,,,
GNAQ,2776,Entrez,2776,,,
TLN1,7094,Entrez,7094,,,
RPS3,6188,Entrez,6188,,,
NUPL2,11097,Entrez,11097,,,
XPO1,7514,Entrez,7514,,,
ERCC2,2068,Entrez,2068,,,
XPA,7507,Entrez,7507,,,
ITGA7,3679,Entrez,3679,,,
ADAM12,8038,Entrez,8038,,,
SORBS1,10580,Entrez,10580,,,
RHOQ,23433,Entrez,23433,,,
YES1,7525,Entrez,7525,,,
PDGFRB,5159,Entrez,5159,,,
MAPK12,6300,Entrez,6300,,,
THBS1,7057,Entrez,7057,,,
VCAM1,7412,Entrez,7412,,,
DYNLL1,8655,Entrez,8655,,,
AKAP9,10142,Entrez,10142,,,
CD79B,974,Entrez,974,,,
RPS6KB1,6198,Entrez,6198,,,
YY1,7528,Entrez,7528,,,
GDAP1,54332,Entrez,54332,,,
MXD1,4084,Entrez,4084,,,
TERT,7015,Entrez,7015,,,
CDC26,246184,Entrez,246184,,,
CBLC,23624,Entrez,23624,,,
KDR,3791,Entrez,3791,,,
CBLB,868,Entrez,868,,,
LOC652799,652799,Entrez,652799,,,
ITGAM,3684,Entrez,3684,,,
ICAM1,3383,Entrez,3383,,,
HSPG2,3339,Entrez,3339,,,
CPT1A,1374,Entrez,1374,,,
MAP2K1,5604,Entrez,5604,,,
PLA2G4A,5321,Entrez,5321,,,
RPS28,6234,Entrez,6234,,,
SMURF1,57154,Entrez,57154,,,
CSF1R,1436,Entrez,1436,,,
TBXA2R,6915,Entrez,6915,,,
GNB5,10681,Entrez,10681,,,
DVL2,1856,Entrez,1856,,,
NOTCH3,4854,Entrez,4854,,,
EIF4B,1975,Entrez,1975,,,
BTK,695,Entrez,695,,,
BTK,695,GO,GO:0000302,biological process,,
BTK,695,GO,GO:0002224,biological process,,
BTK,695,GO,GO:0002250,biological process,,
BTK,695,GO,GO:0002553,biological process,,
BTK,695,GO,GO:0002721,biological process,,
BTK,695,GO,GO:0004672,molecular function,,
BTK,695,GO,GO:0004713,molecular function,,
BTK,695,GO,GO:0004715,molecular function,,
BTK,695,GO,GO:0005515,molecular function,,
BTK,695,GO,GO:0005524,molecular function,,
BTK,695,GO,GO:0005634,localization,,
BTK,695,GO,GO:0005737,localization,,
BTK,695,GO,GO:0005829,localization,,
BTK,695,GO,GO:0005886,localization,,
BTK,695,GO,GO:0031410,localization,,
BTK,695,OMIM,300300,,,
RAP1A,5906,Entrez,5906,,,
PSMB5,5693,Entrez,5693,,,
IDE,3416,Entrez,3416,,,
UBE2D1,7321,Entrez,7321,,,
GAL,51083,Entrez,51083,,,
TH,7054,Entrez,7054,,,
MAPK8,5599,Entrez,5599,,,
NAIP,4671,Entrez,4671,,,
CCL4L1,9560,Entrez,9560,,,
CCR5,1234,Entrez,1234,,,
SMAD3,4088,Entrez,4088,,,
RBL1,5933,Entrez,5933,,,
CSNK2A2,1459,Entrez,1459,,,
CDH1,999,Entrez,999,,,
CDH1,999,GO,GO:0001701,biological process,,
CDH1,999,GO,GO:0001829,biological process,,
CDH1,999,GO,GO:0001948,molecular function,,
CDH1,999,GO,GO:0003382,biological process,,
CDH1,999,GO,GO:0005509,molecular function,,
CDH1,999,GO,GO:0005515,molecular function,,
CDH1,999,GO,GO:0005576,localization,,
CDH1,999,GO,GO:0005737,localization,,
CDH1,999,GO,GO:0005768,localization,,
CDH1,999,GO,GO:0005794,localization,,
CDH1,999,GO,GO:0005802,localization,,
CDH1,999,GO,GO:0006915,biological process,,
CDH1,999,GO,GO:0006921,biological process,,
CDH1,999,GO,GO:0008013,molecular function,,
CDH1,999,GO,GO:0019903,molecular function,,
CDH1,999,OMIM,192090,,,
FANCF,2188,Entrez,2188,,,
PRKCQ,5588,Entrez,5588,,,
SNRPA,6626,Entrez,6626,,,
SNRPG,6637,Entrez,6637,,,
FGFR4,2264,Entrez,2264,,,
RIPK3,11035,Entrez,11035,,,
PTBP2,58155,Entrez,58155,,,
EIF4G2,1982,Entrez,1982,,,
HLA-DRB1,3123,Entrez,3123,,,
FLT4,2324,Entrez,2324,,,
PIK3R3,8503,Entrez,8503,,,
PSME4,23198,Entrez,23198,,,
VASP,7408,Entrez,7408,,,
RPH3A,22895,Entrez,22895,,,
SRP68,6730,Entrez,6730,,,
SRP72,6731,Entrez,6731,,,
RASGRP3,25780,Entrez,25780,,,
CACNA1E,777,Entrez,777,,,
NOTCH4,4855,Entrez,4855,,,
RBPJL,11317,Entrez,11317,,,
CARM1,10498,Entrez,10498,,,
RPS5,6193,Entrez,6193,,,
RPS21,6227,Entrez,6227,,,
WNT7B,7477,Entrez,7477,,,
LRP5,4041,Entrez,4041,,,
ZAP70,7535,Entrez,7535,,,
PLCG1,5335,Entrez,5335,,,
GNAL,2774,Entrez,2774,,,
ADCY6,112,Entrez,112,,,
PAK1,5058,Entrez,5058,,,
OTUD7B,56957,Entrez,56957,,,
FANCL,55120,Entrez,55120,,,
FANCA,2175,Entrez,2175,,,
RPL37,6167,Entrez,6167,,,
GCG,2641,Entrez,2641,,,
GLP2R,9340,Entrez,9340,,,
C19orf40,91442,Entrez,91442,,,
THY1,7070,Entrez,7070,,,
MAPK10,5602,Entrez,5602,,,
GNAI3,2773,Entrez,2773,,,
CD3D,915,Entrez,915,,,
PCNA,5111,Entrez,5111,,,
POLL,27343,Entrez,27343,,,
PECAM1,5175,Entrez,5175,,,
PXN,5829,Entrez,5829,,,
POLR2C,5432,Entrez,5432,,,
LPP,4026,Entrez,4026,,,
EIF6,3692,Entrez,3692,,,
RPL14,9045,Entrez,9045,,,
CD40LG,959,Entrez,959,,,
GRK5,2869,Entrez,2869,,,
ACTN1,87,Entrez,87,,,
BCAR1,9564,Entrez,9564,,,
CDK7,1022,Entrez,1022,,,
ZCCHC8,55596,Entrez,55596,,,
GNAO1,2775,Entrez,2775,,,
EIF3A,8661,Entrez,8661,,,
RPL5,6125,Entrez,6125,,,
JAK2,3717,Entrez,3717,,,
PIK3CD,5293,Entrez,5293,,,
CREBBP,1387,Entrez,1387,,,
HDAC2,3066,Entrez,3066,,,
ERBB2,2064,Entrez,2064,,,
AZI1,22994,Entrez,22994,,,
DYNC1H1,1778,Entrez,1778,,,
CRIP2,1397,Entrez,1397,,,
CDK5RAP2,55755,Entrez,55755,,,
NDE1,54820,Entrez,54820,,,
PTK2B,2185,Entrez,2185,,,
HSP90AB1,3326,Entrez,3326,,,
IKBKE,9641,Entrez,9641,,,
A2M,2,Entrez,2,,,
HBA2,3040,Entrez,3040,,,
RPS8,6202,Entrez,6202,,,
FER,2241,Entrez,2241,,,
PTPN11,5781,Entrez,5781,,,
F2,2147,Entrez,2147,,,
CCR3,1232,Entrez,1232,,,
NTRK1,4914,Entrez,4914,,,
AGAP2,116986,Entrez,116986,,,
SMAD5,4090,Entrez,4090,,,
IL12B,3593,Entrez,3593,,,
CCL3,6348,Entrez,6348,,,
LAT,27040,Entrez,27040,,,
